Vendor,GRAPHTEC Corporation,,,,,,,,,,,,,,,,,,
Model,GL840,,,,,,,,,,,,,,,,,,
Version,Ver1.29,,,,,,,,,,,,,,,,,,
MaxChannel,120,,,,,,,,,,,,,,,,,,
GSStartCH,120,,,,,,,,,,,,,,,,,,
WLStartCH,120,,,,,,,,,,,,,,,,,,
MaxLogicChannel,0,,,,,,,,,,,,,,,,,,
Logic/Pulse,Pulse,Off,Off,Off,Off,Off,Off,,,,,,,,,,,,
28/01/2021 12:29,40,12.7,43.12,62.2,16.318,4.022,360,,,,,,,,,,,,
28/01/2021 12:29,40,12.7,43.12,62.2,16.301,4.02,300,,,,,,,,,,,,
28/01/2021 12:29,40,12.7,43.12,62.2,16.281,4.017,420,,,,,,,,,,,,
28/01/2021 12:29,40,12.6,43.12,62.2,16.293,4.015,300,,,,,,,,,,,,
28/01/2021 12:29,40,12.7,43.12,62.2,16.291,4.017,360,,,,,,,,,,,,
28/01/2021 12:29,40,12.6,43.11,62.3,16.308,4.015,300,,,,,,,,,,,,
28/01/2021 12:29,40,12.6,43.12,62.3,16.301,4.01,360,,,,,,,,,,,,
28/01/2021 12:29,40,12.6,43.11,62.3,16.298,4.01,300,,,,,,,,,,,,
28/01/2021 12:29,40,12.6,43.11,62.3,16.278,4.015,360,,,,,,,,,,,,
28/01/2021 12:29,40,12.6,43.12,62.4,16.268,4.012,360,,,,,,,,,,,,
28/01/2021 12:29,39.9,12.6,43.12,62.4,16.263,4.01,300,,,,,,,,,,,,
28/01/2021 12:29,39.9,12.6,43.12,62.4,16.253,4.005,420,,,,,,,,,,,,
28/01/2021 12:29,39.8,12.6,43.12,62.5,16.246,4.005,360,,,,,,,,,,,,
28/01/2021 12:29,39.8,12.6,43.13,62.4,16.236,3.994,360,,,,,,,,,,,,
28/01/2021 12:29,39.7,12.6,43.12,62.3,16.228,3.997,300,,,,,,,,,,,,
28/01/2021 12:29,39.7,12.4,43.12,62.3,16.203,4.002,360,,,,,,,,,,,,
28/01/2021 12:29,39.6,12.5,43.12,62.3,16.195,3.999,300,,,,,,,,,,,,
28/01/2021 12:29,39.6,12.5,43.12,62.2,16.178,3.997,360,,,,,,,,,,,,
28/01/2021 12:29,39.6,12.5,43.11,62.1,16.17,3.994,300,,,,,,,,,,,,
28/01/2021 12:29,39.5,12.4,43.13,62.1,16.153,3.997,300,,,,,,,,,,,,
28/01/2021 12:29,39.5,12.6,43.12,61.9,16.133,3.989,360,,,,,,,,,,,,
28/01/2021 12:30,39.5,12.4,43.12,61.9,16.123,4.002,300,,,,,,,,,,,,
28/01/2021 12:30,39.5,12.4,43.13,61.8,16.12,3.997,360,,,,,,,,,,,,
28/01/2021 12:30,39.5,12.4,43.11,61.7,16.11,3.999,300,,,,,,,,,,,,
28/01/2021 12:30,39.5,12.4,43.12,61.7,16.095,3.987,360,,,,,,,,,,,,
28/01/2021 12:30,39.5,12.5,43.11,61.8,16.098,3.997,300,,,,,,,,,,,,
28/01/2021 12:30,39.5,12.4,43.12,61.7,16.08,3.994,360,,,,,,,,,,,,
28/01/2021 12:30,39.5,12.4,43.12,61.7,16.08,3.999,300,,,,,,,,,,,,
28/01/2021 12:30,39.4,12.4,43.12,61.7,16.073,3.994,300,,,,,,,,,,,,
28/01/2021 12:30,39.4,12.4,43.13,61.8,16.063,3.989,360,,,,,,,,,,,,
28/01/2021 12:30,39.3,12.4,43.11,61.7,16.068,4.002,300,,,,,,,,,,,,
28/01/2021 12:30,39.3,12.4,43.12,61.8,16.055,3.977,360,,,,,,,,,,,,
28/01/2021 12:30,39.3,12.4,43.12,61.8,16.045,3.987,300,,,,,,,,,,,,
28/01/2021 12:30,39.2,12.4,43.12,61.8,16.043,3.984,360,,,,,,,,,,,,
28/01/2021 12:30,39.1,12.4,43.11,61.8,16.048,3.994,300,,,,,,,,,,,,
28/01/2021 12:30,39.1,12.4,43.12,61.9,16.033,3.994,360,,,,,,,,,,,,
28/01/2021 12:30,39,12.4,43.12,62,16.033,3.982,300,,,,,,,,,,,,
28/01/2021 12:30,39,12.4,43.12,62,16.008,3.987,300,,,,,,,,,,,,
28/01/2021 12:30,38.9,12.4,43.13,62,16.005,3.979,360,,,,,,,,,,,,
28/01/2021 12:30,38.9,12.4,43.11,62.1,15.997,3.992,300,,,,,,,,,,,,
28/01/2021 12:30,38.9,12.4,43.12,62.1,15.995,3.984,360,,,,,,,,,,,,
28/01/2021 12:30,38.9,12.4,43.12,62,15.995,3.982,300,,,,,,,,,,,,
28/01/2021 12:30,38.8,12.4,43.13,62,15.982,3.989,420,,,,,,,,,,,,
28/01/2021 12:30,38.8,12.4,43.1,62,16,3.979,360,,,,,,,,,,,,
28/01/2021 12:30,38.8,12.4,43.11,62,15.992,3.982,360,,,,,,,,,,,,
28/01/2021 12:30,38.6,12.4,43.12,62.1,15.992,3.987,300,,,,,,,,,,,,
28/01/2021 12:30,38.7,12.4,43.11,62.1,15.977,3.984,360,,,,,,,,,,,,
28/01/2021 12:30,38.6,12.3,43.13,62.2,15.982,3.979,300,,,,,,,,,,,,
28/01/2021 12:30,38.6,12.3,43.12,62.2,15.972,3.977,300,,,,,,,,,,,,
28/01/2021 12:30,38.6,12.3,43.12,62.2,15.975,3.967,360,,,,,,,,,,,,
28/01/2021 12:30,38.6,12.3,43.12,62.2,15.977,3.967,300,,,,,,,,,,,,
28/01/2021 12:30,38.6,12.3,43.12,62.3,15.98,3.967,360,,,,,,,,,,,,
28/01/2021 12:30,38.5,12.3,43.13,62.3,15.982,3.967,300,,,,,,,,,,,,
28/01/2021 12:30,38.5,12.3,43.11,62.3,15.972,3.967,360,,,,,,,,,,,,
28/01/2021 12:30,38.5,12.3,43.12,62.4,15.972,3.967,300,,,,,,,,,,,,
28/01/2021 12:30,38.5,12.3,43.12,62.4,15.952,3.959,360,,,,,,,,,,,,
28/01/2021 12:30,38.5,12.2,43.11,62.5,15.962,3.974,360,,,,,,,,,,,,
28/01/2021 12:30,38.4,12.3,43.12,62.5,15.947,3.972,360,,,,,,,,,,,,
28/01/2021 12:30,38.4,12.3,43.12,62.5,15.967,3.974,300,,,,,,,,,,,,
28/01/2021 12:30,38.3,12.3,43.12,62.6,15.975,3.974,300,,,,,,,,,,,,
28/01/2021 12:30,38.3,12.3,43.12,62.7,15.982,3.964,360,,,,,,,,,,,,
28/01/2021 12:30,38.3,12.3,43.12,62.7,15.992,3.972,300,,,,,,,,,,,,
28/01/2021 12:30,38.3,12.2,43.12,62.9,15.99,3.974,360,,,,,,,,,,,,
28/01/2021 12:30,38.3,12.2,43.12,63,15.997,3.964,300,,,,,,,,,,,,
28/01/2021 12:30,38.2,12.2,43.13,63,16,3.962,360,,,,,,,,,,,,
28/01/2021 12:30,38.2,12.2,43.12,63.1,16,3.967,300,,,,,,,,,,,,
28/01/2021 12:30,38.2,12.2,43.11,63.2,15.982,3.962,360,,,,,,,,,,,,
28/01/2021 12:30,38.1,12.2,43.11,63.2,15.992,3.969,300,,,,,,,,,,,,
28/01/2021 12:30,38.1,12.2,43.12,63.2,16.008,3.967,300,,,,,,,,,,,,
28/01/2021 12:30,38,12.2,43.12,63.3,16.013,3.977,360,,,,,,,,,,,,
28/01/2021 12:30,38,12.3,43.13,63.3,16.01,3.972,300,,,,,,,,,,,,
28/01/2021 12:30,38,12.3,43.12,63.4,16.008,3.974,360,,,,,,,,,,,,
28/01/2021 12:30,38,12.3,43.11,63.4,16.005,3.967,300,,,,,,,,,,,,
28/01/2021 12:30,38,12.3,43.13,63.5,15.995,3.964,360,,,,,,,,,,,,
28/01/2021 12:30,38,12.3,43.12,63.5,15.99,3.967,300,,,,,,,,,,,,
28/01/2021 12:30,38,12.2,43.11,63.5,15.982,3.954,360,,,,,,,,,,,,
28/01/2021 12:30,38,12.2,43.12,63.6,15.985,3.967,300,,,,,,,,,,,,
28/01/2021 12:30,38,12.2,43.12,63.6,15.97,3.962,360,,,,,,,,,,,,
28/01/2021 12:30,38,12.2,43.12,63.5,15.97,3.967,300,,,,,,,,,,,,
28/01/2021 12:30,38,12.2,43.12,63.6,15.96,3.967,300,,,,,,,,,,,,
28/01/2021 12:30,38,12.2,43.11,63.5,15.952,3.959,360,,,,,,,,,,,,
28/01/2021 12:31,38,12.2,43.11,63.5,15.932,3.952,300,,,,,,,,,,,,
28/01/2021 12:31,38,12.2,43.11,63.4,15.922,3.957,360,,,,,,,,,,,,
28/01/2021 12:31,38,12.2,43.12,63.3,15.93,3.954,300,,,,,,,,,,,,
28/01/2021 12:31,38,12.2,43.13,63.3,15.917,3.959,360,,,,,,,,,,,,
28/01/2021 12:31,38,12.2,43.11,63.2,15.915,3.962,300,,,,,,,,,,,,
28/01/2021 12:31,38,12.2,43.11,63.2,15.895,3.952,360,,,,,,,,,,,,
28/01/2021 12:31,38,12.2,43.12,63.1,15.89,3.957,360,,,,,,,,,,,,
28/01/2021 12:31,38,12.2,43.1,63,15.88,3.959,360,,,,,,,,,,,,
28/01/2021 12:31,38,12.2,43.12,63,15.875,3.952,360,,,,,,,,,,,,
28/01/2021 12:31,38,12.3,43.12,63,15.86,3.964,300,,,,,,,,,,,,
28/01/2021 12:31,38,12.3,43.11,62.9,15.84,3.964,420,,,,,,,,,,,,
28/01/2021 12:31,37.9,12.3,43.12,62.9,15.825,3.964,300,,,,,,,,,,,,
28/01/2021 12:31,38,12.3,43.12,62.7,15.82,3.972,360,,,,,,,,,,,,
28/01/2021 12:31,37.9,12.3,43.12,62.7,15.832,3.972,300,,,,,,,,,,,,
28/01/2021 12:31,37.9,12.3,43.12,62.6,15.812,3.967,360,,,,,,,,,,,,
28/01/2021 12:31,38,12.3,43.12,62.6,15.815,3.967,300,,,,,,,,,,,,
28/01/2021 12:31,38,12.2,43.11,62.5,15.817,3.967,360,,,,,,,,,,,,
28/01/2021 12:31,37.9,12.2,43.12,62.4,15.825,3.964,300,,,,,,,,,,,,
28/01/2021 12:31,37.9,12.2,43.12,62.4,15.822,3.967,360,,,,,,,,,,,,
28/01/2021 12:31,38,12.2,43.12,62.4,15.84,3.967,300,,,,,,,,,,,,
28/01/2021 12:31,38,12.2,43.11,62.3,15.832,3.952,300,,,,,,,,,,,,
28/01/2021 12:31,38,12.2,43.11,62.3,15.837,3.954,360,,,,,,,,,,,,
28/01/2021 12:31,38,12.1,43.12,62.3,15.84,3.944,300,,,,,,,,,,,,
28/01/2021 12:31,38,12.1,43.11,62.3,15.84,3.949,360,,,,,,,,,,,,
28/01/2021 12:31,38,12.1,43.12,62.3,15.837,3.929,300,,,,,,,,,,,,
28/01/2021 12:31,37.9,12,43.12,62.3,15.82,3.934,360,,,,,,,,,,,,
28/01/2021 12:31,37.9,11.9,43.11,62.3,15.825,3.924,300,,,,,,,,,,,,
28/01/2021 12:31,37.9,11.9,43.12,62.3,15.825,3.922,360,,,,,,,,,,,,
28/01/2021 12:31,37.9,11.9,43.12,62.3,15.83,3.927,300,,,,,,,,,,,,
28/01/2021 12:31,37.9,11.9,43.12,62.3,15.812,3.917,360,,,,,,,,,,,,
28/01/2021 12:31,37.9,11.9,43.12,62.3,15.822,3.909,300,,,,,,,,,,,,
28/01/2021 12:31,37.9,11.9,43.11,62.3,15.825,3.912,300,,,,,,,,,,,,
28/01/2021 12:31,37.9,11.9,43.12,62.3,15.822,3.909,360,,,,,,,,,,,,
28/01/2021 12:31,37.9,11.9,43.11,62.3,15.822,3.904,300,,,,,,,,,,,,
28/01/2021 12:31,37.9,11.9,43.12,62.4,15.81,3.904,360,,,,,,,,,,,,
28/01/2021 12:31,37.9,11.8,43.13,62.4,15.817,3.909,300,,,,,,,,,,,,
28/01/2021 12:31,37.8,11.8,43.12,62.4,15.802,3.897,360,,,,,,,,,,,,
28/01/2021 12:31,37.8,11.7,43.12,62.4,15.807,3.892,300,,,,,,,,,,,,
28/01/2021 12:31,37.8,11.8,43.12,62.3,15.789,3.887,360,,,,,,,,,,,,
28/01/2021 12:31,37.9,11.8,43.12,62.3,15.787,3.887,300,,,,,,,,,,,,
28/01/2021 12:31,37.8,11.8,43.12,62.3,15.769,3.877,360,,,,,,,,,,,,
28/01/2021 12:31,37.8,11.7,43.12,62.3,15.757,3.874,300,,,,,,,,,,,,
28/01/2021 12:31,37.8,11.7,43.11,62.2,15.752,3.872,300,,,,,,,,,,,,
28/01/2021 12:31,37.8,11.6,43.11,62.1,15.739,3.869,360,,,,,,,,,,,,
28/01/2021 12:31,37.8,11.6,43.12,62.1,15.724,3.867,300,,,,,,,,,,,,
28/01/2021 12:31,37.8,11.6,43.12,62,15.724,3.867,360,,,,,,,,,,,,
28/01/2021 12:31,37.8,11.6,43.12,61.9,15.737,3.852,300,,,,,,,,,,,,
28/01/2021 12:31,37.8,11.6,43.11,61.8,15.724,3.859,360,,,,,,,,,,,,
28/01/2021 12:31,37.8,11.6,43.11,61.8,15.439,3.844,300,,,,,,,,,,,,
28/01/2021 12:31,37.8,11.5,43.12,61.7,15.078,3.831,360,,,,,,,,,,,,
28/01/2021 12:31,37.7,11.4,43.12,61.1,14.797,3.804,300,,,,,,,,,,,,
28/01/2021 12:31,37.6,11.3,43.12,60,14.602,3.794,300,,,,,,,,,,,,
28/01/2021 12:31,37.6,11.2,43.11,58.7,14.524,3.786,420,,,,,,,,,,,,
28/01/2021 12:31,37.6,11.2,43.12,57.4,14.461,3.761,360,,,,,,,,,,,,
28/01/2021 12:31,37.5,11.1,43.12,56.2,14.564,3.754,420,,,,,,,,,,,,
28/01/2021 12:31,37.5,10.9,43.11,55.2,14.967,3.681,480,,,,,,,,,,,,
28/01/2021 12:31,37.6,10.5,43.12,54.9,15.271,3.621,540,,,,,,,,,,,,
28/01/2021 12:31,37.6,10.2,43.11,55.2,15.494,3.568,480,,,,,,,,,,,,
28/01/2021 12:31,37.5,9.9,43.11,56.1,15.689,3.538,540,,,,,,,,,,,,
28/01/2021 12:31,37.6,9.7,43.12,57.2,15.835,3.493,480,,,,,,,,,,,,
28/01/2021 12:32,37.5,9.4,43.13,58.5,16,3.465,540,,,,,,,,,,,,
28/01/2021 12:32,37.5,9.3,43.12,59.7,16.165,3.45,480,,,,,,,,,,,,
28/01/2021 12:32,37.5,9.2,43.12,61,16.338,3.433,540,,,,,,,,,,,,
28/01/2021 12:32,37.5,9.1,43.12,62.5,16.459,3.423,480,,,,,,,,,,,,
28/01/2021 12:32,37.3,9,43.12,63.8,16.546,3.425,540,,,,,,,,,,,,
28/01/2021 12:32,37.2,8.9,43.11,65.1,16.639,3.408,480,,,,,,,,,,,,
28/01/2021 12:32,37,8.9,43.12,66.3,16.764,3.403,540,,,,,,,,,,,,
28/01/2021 12:32,36.9,8.8,43.12,67.5,16.867,3.4,480,,,,,,,,,,,,
28/01/2021 12:32,36.8,8.8,43.11,68.4,16.935,3.398,540,,,,,,,,,,,,
28/01/2021 12:32,36.6,8.8,43.12,69.2,16.985,3.398,480,,,,,,,,,,,,
28/01/2021 12:32,36.5,8.8,43.12,69.8,17.04,3.39,540,,,,,,,,,,,,
28/01/2021 12:32,36.4,8.8,43.12,70.3,17.053,3.403,480,,,,,,,,,,,,
28/01/2021 12:32,36.3,8.8,43.12,70.8,17.108,3.398,540,,,,,,,,,,,,
28/01/2021 12:32,36.2,8.8,43.13,71.2,17.148,3.405,480,,,,,,,,,,,,
28/01/2021 12:32,36.1,8.8,43.11,71.5,17.18,3.41,540,,,,,,,,,,,,
28/01/2021 12:32,36,8.8,43.12,71.7,17.223,3.408,480,,,,,,,,,,,,
28/01/2021 12:32,36,8.8,43.12,71.9,17.233,3.408,540,,,,,,,,,,,,
28/01/2021 12:32,36,8.8,43.12,72.1,17.268,3.41,480,,,,,,,,,,,,
28/01/2021 12:32,35.9,8.8,43.12,72.3,17.296,3.413,480,,,,,,,,,,,,
28/01/2021 12:32,35.9,8.8,43.12,72.5,17.326,3.413,540,,,,,,,,,,,,
28/01/2021 12:32,35.8,8.8,43.13,72.7,17.338,3.405,480,,,,,,,,,,,,
28/01/2021 12:32,35.8,8.8,43.11,72.9,17.351,3.398,540,,,,,,,,,,,,
28/01/2021 12:32,35.7,8.8,43.12,73,17.363,3.4,480,,,,,,,,,,,,
28/01/2021 12:32,35.7,8.9,43.12,73.2,17.381,3.398,540,,,,,,,,,,,,
28/01/2021 12:32,35.6,8.9,43.11,73.3,17.378,3.393,480,,,,,,,,,,,,
28/01/2021 12:32,35.7,8.9,43.12,73.5,17.358,3.398,540,,,,,,,,,,,,
28/01/2021 12:32,35.6,8.8,43.12,73.6,17.356,3.393,480,,,,,,,,,,,,
28/01/2021 12:32,35.5,8.8,43.11,73.7,17.378,3.393,540,,,,,,,,,,,,
28/01/2021 12:32,35.5,8.9,43.12,73.8,17.393,3.395,480,,,,,,,,,,,,
28/01/2021 12:32,35.5,8.8,43.13,73.9,17.406,3.388,540,,,,,,,,,,,,
28/01/2021 12:32,35.5,8.8,43.11,73.9,17.388,3.385,480,,,,,,,,,,,,
28/01/2021 12:32,35.4,8.8,43.12,74,17.398,3.378,540,,,,,,,,,,,,
28/01/2021 12:32,35.4,8.8,43.12,74.1,17.416,3.368,480,,,,,,,,,,,,
28/01/2021 12:32,35.3,8.8,43.11,74.1,17.451,3.368,540,,,,,,,,,,,,
28/01/2021 12:32,35.2,8.7,43.12,74.3,17.454,3.365,480,,,,,,,,,,,,
28/01/2021 12:32,35.1,8.7,43.11,74.3,17.511,3.35,540,,,,,,,,,,,,
28/01/2021 12:32,35.1,8.6,43.13,74.5,17.551,3.355,540,,,,,,,,,,,,
28/01/2021 12:32,35,8.6,43.11,74.6,17.581,3.345,540,,,,,,,,,,,,
28/01/2021 12:32,35,8.4,43.12,74.7,17.594,3.338,540,,,,,,,,,,,,
28/01/2021 12:32,35,8.4,43.11,74.8,17.607,3.33,540,,,,,,,,,,,,
28/01/2021 12:32,35,8.3,43.11,75,17.629,3.32,480,,,,,,,,,,,,
28/01/2021 12:32,34.9,8.3,43.12,75.1,17.654,3.32,600,,,,,,,,,,,,
28/01/2021 12:32,34.9,8.3,43.12,75.2,17.632,3.307,540,,,,,,,,,,,,
28/01/2021 12:32,34.9,8.3,43.12,75.3,17.627,3.31,540,,,,,,,,,,,,
28/01/2021 12:32,34.9,8.2,43.13,75.3,17.622,3.305,540,,,,,,,,,,,,
28/01/2021 12:32,34.8,8.2,43.12,75.3,17.594,3.31,540,,,,,,,,,,,,
28/01/2021 12:32,34.8,8.2,43.11,75.3,17.594,3.305,480,,,,,,,,,,,,
28/01/2021 12:32,34.8,8.2,43.12,75.3,17.609,3.307,540,,,,,,,,,,,,
28/01/2021 12:32,34.6,8.2,43.12,75.3,17.581,3.307,540,,,,,,,,,,,,
28/01/2021 12:32,34.7,8.3,43.11,75.4,17.556,3.302,540,,,,,,,,,,,,
28/01/2021 12:32,34.7,8.3,43.12,75.5,17.529,3.297,540,,,,,,,,,,,,
28/01/2021 12:32,34.6,8.2,43.13,75.3,17.504,3.3,540,,,,,,,,,,,,
28/01/2021 12:32,34.6,8.2,43.12,75.3,17.551,3.295,540,,,,,,,,,,,,
28/01/2021 12:32,34.6,8.1,43.11,75.3,17.607,3.285,540,,,,,,,,,,,,
28/01/2021 12:32,34.5,8.1,43.12,75.3,17.622,3.277,540,,,,,,,,,,,,
28/01/2021 12:32,34.6,8.1,43.12,75.4,17.624,3.265,540,,,,,,,,,,,,
28/01/2021 12:32,34.6,8.1,43.12,75.5,17.659,3.27,600,,,,,,,,,,,,
28/01/2021 12:32,34.6,8.1,43.12,75.6,17.674,3.262,540,,,,,,,,,,,,
28/01/2021 12:32,34.5,8,43.12,75.7,17.674,3.26,540,,,,,,,,,,,,
28/01/2021 12:32,34.5,8,43.1,75.7,17.687,3.252,540,,,,,,,,,,,,
28/01/2021 12:33,34.5,7.9,43.11,75.8,17.674,3.255,540,,,,,,,,,,,,
28/01/2021 12:33,34.5,8,43.12,75.8,17.657,3.257,600,,,,,,,,,,,,
28/01/2021 12:33,34.5,8,43.11,75.9,17.634,3.247,540,,,,,,,,,,,,
28/01/2021 12:33,34.5,7.9,43.11,75.9,17.637,3.25,540,,,,,,,,,,,,
28/01/2021 12:33,34.5,7.9,43.12,75.9,17.667,3.252,540,,,,,,,,,,,,
28/01/2021 12:33,34.5,7.9,43.11,76,17.682,3.25,540,,,,,,,,,,,,
28/01/2021 12:33,34.5,7.9,43.12,76,17.704,3.237,540,,,,,,,,,,,,
28/01/2021 12:33,34.5,7.8,43.12,76.1,17.709,3.235,600,,,,,,,,,,,,
28/01/2021 12:33,34.5,7.8,43.13,76.1,17.702,3.24,540,,,,,,,,,,,,
28/01/2021 12:33,34.5,7.8,43.11,76.2,17.717,3.245,540,,,,,,,,,,,,
28/01/2021 12:33,34.5,7.8,43.13,76.2,17.707,3.237,600,,,,,,,,,,,,
28/01/2021 12:33,34.6,7.8,43.12,76.2,17.702,3.237,540,,,,,,,,,,,,
28/01/2021 12:33,34.6,7.8,43.12,76.2,17.679,3.237,600,,,,,,,,,,,,
28/01/2021 12:33,34.6,7.8,43.12,76.2,17.654,3.235,540,,,,,,,,,,,,
28/01/2021 12:33,34.6,7.8,43.12,76.2,17.659,3.242,540,,,,,,,,,,,,
28/01/2021 12:33,34.7,7.8,43.12,76.1,17.687,3.235,540,,,,,,,,,,,,
28/01/2021 12:33,34.7,7.8,43.12,76.2,17.677,3.23,540,,,,,,,,,,,,
28/01/2021 12:33,34.7,7.8,43.12,76.2,17.649,3.235,540,,,,,,,,,,,,
28/01/2021 12:33,34.8,7.8,43.12,76.1,17.637,3.237,600,,,,,,,,,,,,
28/01/2021 12:33,34.8,7.8,43.12,76.1,17.614,3.23,540,,,,,,,,,,,,
28/01/2021 12:33,34.8,7.8,43.12,76,17.617,3.232,540,,,,,,,,,,,,
28/01/2021 12:33,34.8,7.8,43.12,76.1,17.622,3.222,540,,,,,,,,,,,,
28/01/2021 12:33,34.8,7.8,43.12,75.9,17.637,3.222,540,,,,,,,,,,,,
28/01/2021 12:33,34.9,7.7,43.12,75.9,17.694,3.215,600,,,,,,,,,,,,
28/01/2021 12:33,34.9,7.7,43.12,75.9,17.717,3.21,540,,,,,,,,,,,,
28/01/2021 12:33,34.9,7.7,43.12,76.1,17.734,3.205,600,,,,,,,,,,,,
28/01/2021 12:33,34.9,7.6,43.12,76.1,17.762,3.2,540,,,,,,,,,,,,
28/01/2021 12:33,34.9,7.6,43.12,76.2,17.764,3.195,600,,,,,,,,,,,,
28/01/2021 12:33,34.9,7.6,43.12,76.2,17.764,3.195,540,,,,,,,,,,,,
28/01/2021 12:33,34.8,7.6,43.12,76.2,17.807,3.195,600,,,,,,,,,,,,
28/01/2021 12:33,34.9,7.6,43.12,76.2,17.837,3.187,540,,,,,,,,,,,,
28/01/2021 12:33,34.8,7.5,43.11,76.4,17.845,3.192,600,,,,,,,,,,,,
28/01/2021 12:33,34.8,7.5,43.12,76.5,17.817,3.185,600,,,,,,,,,,,,
28/01/2021 12:33,34.8,7.5,43.12,76.5,17.827,3.187,540,,,,,,,,,,,,
28/01/2021 12:33,34.8,7.5,43.11,76.5,17.865,3.187,660,,,,,,,,,,,,
28/01/2021 12:33,34.8,7.5,43.12,76.6,17.907,3.187,540,,,,,,,,,,,,
28/01/2021 12:33,34.8,7.5,43.12,76.6,17.912,3.192,600,,,,,,,,,,,,
28/01/2021 12:33,34.8,7.5,43.11,76.7,17.92,3.187,540,,,,,,,,,,,,
28/01/2021 12:33,34.9,7.6,43.12,76.7,17.917,3.19,600,,,,,,,,,,,,
28/01/2021 12:33,34.9,7.6,43.11,76.8,17.95,3.185,540,,,,,,,,,,,,
28/01/2021 12:33,34.9,7.5,43.12,76.8,17.942,3.182,600,,,,,,,,,,,,
28/01/2021 12:33,34.9,7.5,43.12,76.9,17.96,3.185,540,,,,,,,,,,,,
28/01/2021 12:33,34.9,7.5,43.12,76.9,17.947,3.19,600,,,,,,,,,,,,
28/01/2021 12:33,35,7.5,43.12,77,17.96,3.192,540,,,,,,,,,,,,
28/01/2021 12:33,35,7.5,43.11,76.9,17.885,3.192,540,,,,,,,,,,,,
28/01/2021 12:33,35,7.5,43.12,76.8,17.84,3.202,540,,,,,,,,,,,,
28/01/2021 12:33,35,7.7,43.12,76.8,17.799,3.205,600,,,,,,,,,,,,
28/01/2021 12:33,35.1,7.7,43.11,76.7,17.784,3.212,540,,,,,,,,,,,,
28/01/2021 12:33,35.1,7.7,43.13,76.6,17.784,3.21,540,,,,,,,,,,,,
28/01/2021 12:33,35.3,7.7,43.13,76.4,17.779,3.212,540,,,,,,,,,,,,
28/01/2021 12:33,35.3,7.8,43.11,76.3,17.777,3.21,540,,,,,,,,,,,,
28/01/2021 12:33,35.4,7.8,43.12,76.2,17.767,3.207,540,,,,,,,,,,,,
28/01/2021 12:33,35.5,7.8,59.11,76.2,17.722,3.207,540,,,,,,,,,,,,
28/01/2021 12:33,35.5,7.8,68.11,76.1,17.657,3.232,540,,,,,,,,,,,,
28/01/2021 12:33,35.5,7.8,81.1,76.2,17.526,3.255,600,,,,,,,,,,,,
28/01/2021 12:33,35.6,8,90.1,77.1,17.388,3.275,540,,,,,,,,,,,,
28/01/2021 12:33,35.7,8.2,91.09,78.5,17.231,3.28,540,,,,,,,,,,,,
28/01/2021 12:33,35.8,8.3,92.1,80.2,17.085,3.29,540,,,,,,,,,,,,
28/01/2021 12:33,35.9,8.3,92.09,81.5,17.008,3.297,540,,,,,,,,,,,,
28/01/2021 12:33,36,8.4,92.09,82.7,16.905,3.3,540,,,,,,,,,,,,
28/01/2021 12:34,36,8.4,92.1,83.7,16.789,3.312,540,,,,,,,,,,,,
28/01/2021 12:34,36.1,8.4,91.09,84.5,16.644,3.327,540,,,,,,,,,,,,
28/01/2021 12:34,36.1,8.6,90.1,85.4,16.481,3.33,600,,,,,,,,,,,,
28/01/2021 12:34,36.3,8.6,90.1,86.1,16.323,3.338,540,,,,,,,,,,,,
28/01/2021 12:34,36.3,8.7,90.12,86.7,16.168,3.338,540,,,,,,,,,,,,
28/01/2021 12:34,36.4,8.7,90.29,87.5,15.99,3.34,540,,,,,,,,,,,,
28/01/2021 12:34,36.4,8.7,90.27,88.1,15.82,3.355,600,,,,,,,,,,,,
28/01/2021 12:34,36.5,8.8,90.27,88.8,15.667,3.365,540,,,,,,,,,,,,
28/01/2021 12:34,36.5,8.8,90.25,89.5,15.514,3.363,540,,,,,,,,,,,,
28/01/2021 12:34,36.5,8.8,90.23,90.2,15.378,3.358,540,,,,,,,,,,,,
28/01/2021 12:34,36.6,8.8,90.24,90.6,15.253,3.348,600,,,,,,,,,,,,
28/01/2021 12:34,36.7,8.7,90.22,90.7,15.153,3.343,540,,,,,,,,,,,,
28/01/2021 12:34,36.8,8.7,90.22,90.6,15.043,3.33,540,,,,,,,,,,,,
28/01/2021 12:34,36.8,8.6,90.23,90.3,14.942,3.322,540,,,,,,,,,,,,
28/01/2021 12:34,36.9,8.6,90.23,89.9,14.86,3.31,540,,,,,,,,,,,,
28/01/2021 12:34,36.9,8.5,90.23,89.3,14.802,3.312,540,,,,,,,,,,,,
28/01/2021 12:34,36.9,8.4,90.22,88.7,14.754,3.3,540,,,,,,,,,,,,
28/01/2021 12:34,37,8.4,90.22,88.1,14.734,3.295,540,,,,,,,,,,,,
28/01/2021 12:34,37,8.3,90.22,87.5,14.694,3.29,600,,,,,,,,,,,,
28/01/2021 12:34,37,8.4,90.23,87.2,14.639,3.282,540,,,,,,,,,,,,
28/01/2021 12:34,37,8.3,90.23,86.7,14.586,3.28,540,,,,,,,,,,,,
28/01/2021 12:34,37,8.3,90.23,86.3,14.549,3.275,540,,,,,,,,,,,,
28/01/2021 12:34,37,8.3,90.23,85.8,14.506,3.27,540,,,,,,,,,,,,
